Info 0    [09:39:59.498] Starting TS Server
Info 5815 [15:30:45.394] Different program with same set of files
Info 5816 [15:30:45.608] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 5817 [15:30:45.613] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 299 structureChanged: false structureIsReused:: Completely Elapsed: 4.319199999794364ms
Info 5818 [15:30:45.613] Different program with same set of files
Info 5819 [15:30:46.314] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 5820 [15:30:46.318] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 300 structureChanged: false structureIsReused:: Completely Elapsed: 3.8393999990075827ms
Info 5821 [15:30:46.318] Different program with same set of files
Info 5822 [15:30:46.992] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 5823 [15:30:46.997] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 301 structureChanged: false structureIsReused:: Completely Elapsed: 5.115800000727177ms
Info 5824 [15:30:46.997] Different program with same set of files
Info 5825 [15:30:46.998] getCompletionData: Get current token: 0.004800001159310341
Info 5826 [15:30:46.998] getCompletionData: Is inside comment: 0.01889999955892563
Info 5827 [15:30:46.998] getCompletionData: Get previous token: 0.0352999996393919
Info 5828 [15:30:46.998] getCompletionsAtPosition: isCompletionListBlocker: 0.010999999940395355
Info 5829 [15:30:47.003] getExportInfoMap: cache hit
Info 5830 [15:30:47.008] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 5831 [15:30:47.008] collectAutoImports: response is complete
Info 5832 [15:30:47.008] collectAutoImports: 5.322399999946356
Info 5833 [15:30:47.008] getCompletionData: Semantic work: 10.091699998825788
Info 5834 [15:30:47.032] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.0394999999552965
Info 5835 [15:30:47.169] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 5836 [15:30:47.173] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 302 structureChanged: false structureIsReused:: Completely Elapsed: 4.464199999347329ms
Info 5837 [15:30:47.173] Different program with same set of files
Info 5838 [15:30:47.173] getCompletionData: Get current token: 0.007500000298023224
Info 5839 [15:30:47.173] getCompletionData: Is inside comment: 0.0022999998182058334
Info 5840 [15:30:47.173] getCompletionData: Get previous token: 0.023399999365210533
Info 5841 [15:30:47.173] getCompletionsAtPosition: isCompletionListBlocker: 0.006099998950958252
Info 5842 [15:30:47.178] getExportInfoMap: cache hit
Info 5843 [15:30:47.180] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 5844 [15:30:47.180] collectAutoImports: response is complete
Info 5845 [15:30:47.180] collectAutoImports: 2.40400000102818
Info 5846 [15:30:47.180] getCompletionData: Semantic work: 6.697799999266863
Info 5847 [15:30:47.204] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.852699998766184
Info 5848 [15:30:47.320] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 5849 [15:30:47.325] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 303 structureChanged: false structureIsReused:: Completely Elapsed: 4.566199999302626ms
Info 5850 [15:30:47.325] Different program with same set of files
Info 5851 [15:30:47.325] getCompletionData: Get current token: 0.004200000315904617
Info 5852 [15:30:47.325] getCompletionData: Is inside comment: 0.001700000837445259
Info 5853 [15:30:47.325] getCompletionData: Get previous token: 0.020400000736117363
Info 5854 [15:30:47.325] getCompletionsAtPosition: isCompletionListBlocker: 0.006100000813603401
Info 5855 [15:30:47.327] getExportInfoMap: cache hit
Info 5856 [15:30:47.330] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 5857 [15:30:47.330] collectAutoImports: response is complete
Info 5858 [15:30:47.330] collectAutoImports: 2.583399999886751
Info 5859 [15:30:47.330] getCompletionData: Semantic work: 4.5625
Info 5860 [15:30:47.349] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.089999999850988
Info 5861 [15:30:47.482] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 5862 [15:30:47.486] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 304 structureChanged: false structureIsReused:: Completely Elapsed: 4.026399999856949ms
Info 5863 [15:30:47.486] Different program with same set of files
Info 5864 [15:30:47.486] getCompletionData: Get current token: 0.004399999976158142
Info 5865 [15:30:47.486] getCompletionData: Is inside comment: 0.002199999988079071
Info 5866 [15:30:47.486] getCompletionData: Get previous token: 0.021800000220537186
Info 5867 [15:30:47.486] getCompletionsAtPosition: isCompletionListBlocker: 0.006999999284744263
Info 5868 [15:30:47.488] getExportInfoMap: cache hit
Info 5869 [15:30:47.491] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 1 from cache
Info 5870 [15:30:47.491] collectAutoImports: response is complete
Info 5871 [15:30:47.491] collectAutoImports: 2.8597999997437
Info 5872 [15:30:47.491] getCompletionData: Semantic work: 4.751899998635054
Info 5873 [15:30:47.512] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.917400000616908
Info 5874 [15:30:47.951] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 5875 [15:30:47.954] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 305 structureChanged: false structureIsReused:: Completely Elapsed: 3.691899999976158ms
Info 5876 [15:30:47.954] Different program with same set of files
Info 5877 [15:30:48.577] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 5878 [15:30:48.583] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 306 structureChanged: false structureIsReused:: Completely Elapsed: 6.345100000500679ms
Info 5879 [15:30:48.583] Different program with same set of files
Info 5880 [15:30:49.816] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 5881 [15:30:49.824] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 307 structureChanged: false structureIsReused:: Completely Elapsed: 7.869300000369549ms
Info 5882 [15:30:49.824] Different program with same set of files
Info 5883 [15:30:51.117] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 5884 [15:30:51.121] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 308 structureChanged: false structureIsReused:: Completely Elapsed: 3.798200000077486ms
Info 5885 [15:30:51.121] Different program with same set of files
Info 5886 [15:30:52.085] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 5887 [15:30:52.090] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 309 structureChanged: false structureIsReused:: Completely Elapsed: 4.5962000004947186ms
Info 5888 [15:30:52.090] Different program with same set of files
Info 5889 [15:30:57.957] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 5890 [15:30:57.965] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 310 structureChanged: false structureIsReused:: Completely Elapsed: 8.139200000092387ms
Info 5891 [15:30:57.965] Different program with same set of files
Info 5892 [15:30:59.498] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 5893 [15:30:59.503] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 311 structureChanged: false structureIsReused:: Completely Elapsed: 4.689200000837445ms
Info 5894 [15:30:59.503] Different program with same set of files
Info 5895 [15:30:59.503] getCompletionData: Get current token: 0.006400000303983688
Info 5896 [15:30:59.503] getCompletionData: Is inside comment: 0.0016999989748001099
Info 5897 [15:30:59.503] getCompletionData: Get previous token: 0.023099999874830246
Info 5898 [15:30:59.503] getCompletionsAtPosition: isCompletionListBlocker: 0.004900000989437103
Info 5899 [15:30:59.505] getExportInfoMap: cache hit
Info 5900 [15:30:59.510] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 5901 [15:30:59.511] collectAutoImports: response is complete
Info 5902 [15:30:59.511] collectAutoImports: 5.304099999368191
Info 5903 [15:30:59.511] getCompletionData: Semantic work: 7.3742999993264675
Info 5904 [15:30:59.570] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.467999998480082
Info 5905 [15:30:59.574] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 5906 [15:30:59.581] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 312 structureChanged: false structureIsReused:: Completely Elapsed: 6.783999999985099ms
Info 5907 [15:30:59.581] Different program with same set of files
Info 5908 [15:30:59.581] getCompletionData: Get current token: 0.008799999952316284
Info 5909 [15:30:59.581] getCompletionData: Is inside comment: 0.0030000004917383194
Info 5910 [15:30:59.582] getCompletionData: Get previous token: 0.03350000083446503
Info 5911 [15:30:59.582] getCompletionsAtPosition: isCompletionListBlocker: 0.0069000013172626495
Info 5912 [15:30:59.584] getExportInfoMap: cache hit
Info 5913 [15:30:59.586] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 5914 [15:30:59.586] collectAutoImports: response is complete
Info 5915 [15:30:59.586] collectAutoImports: 2.2945000007748604
Info 5916 [15:30:59.587] getCompletionData: Semantic work: 4.9443999994546175
Info 5917 [15:30:59.639] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.5793999992311
Info 5918 [15:30:59.952] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 5919 [15:30:59.956] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 313 structureChanged: false structureIsReused:: Completely Elapsed: 3.808499999344349ms
Info 5920 [15:30:59.956] Different program with same set of files
Info 5921 [15:30:59.956] getCompletionData: Get current token: 0.007000001147389412
Info 5922 [15:30:59.956] getCompletionData: Is inside comment: 0.001700000837445259
Info 5923 [15:30:59.956] getCompletionData: Get previous token: 0.024700000882148743
Info 5924 [15:30:59.956] getCompletionsAtPosition: isCompletionListBlocker: 0.003699999302625656
Info 5925 [15:30:59.960] getCompletionData: Semantic work: 3.164300000295043
Info 5926 [15:30:59.961] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 1.0212000012397766
Info 5927 [15:31:00.917] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 5928 [15:31:00.935] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 314 structureChanged: false structureIsReused:: Completely Elapsed: 17.825199998915195ms
Info 5929 [15:31:00.935] Different program with same set of files
Info 5930 [15:31:08.975] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 5931 [15:31:08.985] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 179 structureChanged: false structureIsReused:: Completely Elapsed: 10.04649999924004ms
Info 5932 [15:31:08.985] Different program with same set of files
Info 5933 [15:31:09.966] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 5934 [15:31:09.974] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 180 structureChanged: false structureIsReused:: Completely Elapsed: 7.896999999880791ms
Info 5935 [15:31:09.974] Different program with same set of files
Info 5936 [15:31:10.556] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 5937 [15:31:10.562] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 181 structureChanged: false structureIsReused:: Completely Elapsed: 6.471300000324845ms
Info 5938 [15:31:10.562] Different program with same set of files
Info 5939 [15:31:10.563] getCompletionData: Get current token: 0.007100000977516174
Info 5940 [15:31:10.563] getCompletionData: Is inside comment: 0.0019000004976987839
Info 5941 [15:31:10.563] getCompletionData: Get previous token: 0.026799999177455902
Info 5942 [15:31:10.563] getCompletionsAtPosition: isCompletionListBlocker: 0.005499999970197678
Info 5943 [15:31:10.570] AutoImportProviderProject: found 5 root files in 5 dependencies in 0.3870999999344349 ms
Info 5944 [15:31:10.570] Starting updateGraphWorker: Project: /dev/null/autoImportProviderProject4*
Info 5945 [15:31:10.571] Finishing updateGraphWorker: Project: /dev/null/autoImportProviderProject4* Version: 3 structureChanged: false structureIsReused:: Not Elapsed: 0.27219999954104424ms
Info 5946 [15:31:10.571] getExportInfoMap: cache miss or empty; calculating new results
Info 5947 [15:31:10.607] forEachExternalModuleToImportFrom autoImportProvider: 5.7284000013023615
Info 5948 [15:31:10.607] getExportInfoMap: done in 37.96989999897778 ms
Info 5949 [15:31:10.612] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 5950 [15:31:10.613] collectAutoImports: response is complete
Info 5951 [15:31:10.613] collectAutoImports: 5.286499999463558
Info 5952 [15:31:10.613] getCompletionData: Semantic work: 49.87000000104308
Info 5953 [15:31:10.630] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.75590000115335
Info 5954 [15:31:11.325] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 5955 [15:31:11.330] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 182 structureChanged: false structureIsReused:: Completely Elapsed: 5.03770000115037ms
Info 5956 [15:31:11.333] Different program with same set of files
Info 5957 [15:31:15.179] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
